f	Total	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
11.00400320256205	1.1761766165874114e-09	7.078460566011507e-14	5.795414275339589e-16	4.477926942922416e-13	1.6469567279899992e-14	0.0	0.0	0.0	0.0	2.0128047145367252e-14	2.0128047145367252e-14	1.215635664636168e-13	1.215635664636168e-13	4.61189555913515e-16	4.61189555913515e-16	8.114928164654233e-15	8.114928164654233e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.004403522818256	1.2319021966431347e-09	7.35495731518527e-14	6.00547263174721e-16	4.682744127407566e-13	1.7096867679594778e-14	0.0	0.0	0.0	0.0	2.0901612694039365e-14	2.0901612694039365e-14	1.2632539646579414e-13	1.2632539646579414e-13	4.776343118062093e-16	4.776343118062093e-16	8.413664304184125e-15	8.413664304184125e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.00480384307446	1.2849149965577623e-09	7.610505070348371e-14	6.209709795986605e-16	4.882012251294611e-13	1.7685899611749854e-14	0.0	0.0	0.0	0.0	2.1614578140027646e-14	2.1614578140027646e-14	1.3077574690433358e-13	1.3077574690433358e-13	4.938841233331352e-16	4.938841233331352e-16	8.693955890298407e-15	8.693955890298407e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.005204163330664	1.3355836262009256e-09	7.848472887737864e-14	6.41033496213654e-16	5.077944807127994e-13	1.824431962026748e-14	0.0	0.0	0.0	0.0	2.227687826224284e-14	2.227687826224284e-14	1.3497219784834622e-13	1.3497219784834622e-13	5.101006143759585e-16	5.101006143759585e-16	8.960192864583546e-15	8.960192864583546e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.005604483586872	1.384205082426611e-09	8.07191695231378e-14	6.608335705559055e-16	5.271803788247014e-13	1.877842993141464e-14	0.0	0.0	0.0	0.0	2.2897664125848583e-14	2.2897664125848583e-14	1.3896372436022444e-13	1.3896372436022444e-13	5.263214683522499e-16	5.263214683522499e-16	9.216224004875683e-15	9.216224004875683e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.006004803843076	1.4309777346111586e-09	8.283610288521953e-14	6.802581431822593e-16	5.464163101358989e-13	1.9292987960508816e-14	0.0	0.0	0.0	0.0	2.3485160019349288e-14	2.3485160019349288e-14	1.4279167892374128e-13	1.4279167892374128e-13	5.423806168875628e-16	5.423806168875628e-16	9.465243814834188e-15	9.465243814834188e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.00640512409928	1.476077999327689e-09	8.486003561556744e-14	6.989409953021073e-16	5.654973225486524e-13	1.9789904582269472e-14	0.0	0.0	0.0	0.0	2.4046387323088595e-14	2.4046387323088595e-14	1.464864649037383e-13	1.464864649037383e-13	5.578657173199128e-16	5.578657173199128e-16	9.709541948737348e-15	9.709541948737348e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18.006805444355486	1.5196440346657816e-09	8.681227176064177e-14	7.159306409632384e-16	5.842634009671591e-13	2.0261813880585173e-14	0.0	0.0	0.0	0.0	2.4586938119530594e-14	2.4586938119530594e-14	1.5006978692867433e-13	1.5006978692867433e-13	5.717802488058966e-16	5.717802488058966e-16	9.950121904562348e-15	9.950121904562348e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.00720576461169	1.5617622483183791e-09	8.871112067845252e-14	7.298024660040057e-16	6.024845026390856e-13	2.0707533628177405e-14	0.0	0.0	0.0	0.0	2.511109562264093e-14	2.511109562264093e-14	1.535699452958606e-13	1.535699452958606e-13	5.826603463665933e-16	5.826603463665933e-16	1.0186732438781467e-14	1.0186732438781467e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20.00760608486789	1.6025125749007132e-09	9.057398644551133e-14	7.404849787705898e-16	6.199963057006375e-13	2.1140071859593312e-14	0.0	0.0	0.0	0.0	2.5623736031260142e-14	2.5623736031260142e-14	1.570228073616204e-13	1.570228073616204e-13	5.903940914743472e-16	5.903940914743472e-16	1.0419694423327158e-14	1.0419694423327158e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21.0080064051241	1.6420662170276952e-09	9.241769468738075e-14	7.497439965576596e-16	6.366159260659507e-13	2.1575219918634952e-14	0.0	0.0	0.0	0.0	2.6130751608586917e-14	2.6130751608586917e-14	1.6045770587635836e-13	1.6045770587635836e-13	5.967174428496921e-16	5.967174428496921e-16	1.0650327965593183e-14	1.0650327965593183e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22.008406725380308	1.680608202996664e-09	9.425661645985161e-14	7.595498911863547e-16	6.520029636193464e-13	2.2017527657331672e-14	0.0	0.0	0.0	0.0	2.663747486990661e-14	2.663747486990661e-14	1.638794350876066e-13	1.638794350876066e-13	6.035715927646295e-16	6.035715927646295e-16	1.0879063754745066e-14	1.0879063754745066e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.008807045636512	1.7181964507179254e-09	9.609807730116364e-14	7.701627187447426e-16	6.65891164068904e-13	2.2453600230130495e-14	0.0	0.0	0.0	0.0	2.7146761044730773e-14	2.7146761044730773e-14	1.6728421449336881e-13	1.6728421449336881e-13	6.111905586252098e-16	6.111905586252098e-16	1.1100539805326792e-14	1.1100539805326792e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24.00920736589272	1.7548693396385875e-09	9.794769878128222e-14	7.801248867596796e-16	6.782740153195222e-13	2.2861782745609073e-14	0.0	0.0	0.0	0.0	2.7658597066832342e-14	2.7658597066832342e-14	1.7066681523242389e-13	1.7066681523242389e-13	6.1809578094577845e-16	6.1809578094577845e-16	1.1308702305970676e-14	1.1308702305970676e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25.00960768614892	1.7906743397749776e-09	9.981231772957045e-14	7.882883593892714e-16	6.893936478676509e-13	2.323461809216345e-14	0.0	0.0	0.0	0.0	2.8171384943898732e-14	2.8171384943898732e-14	1.7404533846152697e-13	1.7404533846152697e-13	6.231199704824145e-16	6.231199704824145e-16	1.1499801285139251e-14	1.1499801285139251e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26.010008006405126	1.8256546789383558e-09	1.0170266613187045e-13	7.946048738095835e-16	6.995057519688034e-13	2.358264995695283e-14	0.0	0.0	0.0	0.0	2.8684476472696845e-14	2.8684476472696845e-14	1.774509847082492e-13	1.774509847082492e-13	6.261968345298794e-16	6.261968345298794e-16	1.1675132259816441e-14	1.1675132259816441e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27.01040832666133	1.8598430472277774e-09	1.0363294197440412e-13	8.001944832418394e-16	7.088037990318767e-13	2.3928772963372105e-14	0.0	0.0	0.0	0.0	2.919871718190459e-14	2.919871718190459e-14	1.80911909860564e-13	1.80911909860564e-13	6.28429478791632e-16	6.28429478791632e-16	1.18404265016085e-14	1.18404265016085e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28.010808646917532	1.8932901515604355e-09	1.0561789265545643e-13	8.066811448957505e-16	7.174820304408291e-13	2.4293957195469434e-14	0.0	0.0	0.0	0.0	2.971792797457665e-14	2.971792797457665e-14	1.8444543635558906e-13	1.8444543635558906e-13	6.314258775609608e-16	6.314258775609608e-16	1.2002929881709443e-14	1.2002929881709443e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29.011208967173744	1.9260670679603183e-09	1.0767116056574052e-13	8.153511124654574e-16	7.256196705761763e-13	2.4689715253230583e-14	0.0	0.0	0.0	0.0	3.024887958155721e-14	3.024887958155721e-14	1.880473642578123e-13	1.880473642578123e-13	6.364571687979484e-16	6.364571687979484e-16	1.2169682606980468e-14	1.2169682606980468e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30.01160928742995	1.9582276132504563e-09	1.0980378589835411e-13	8.267543893525719e-16	7.333045398933158e-13	2.5119187013517762e-14	0.0	0.0	0.0	0.0	3.079951549689867e-14	3.079951549689867e-14	1.917156088962913e-13	1.917156088962913e-13	6.440590278388028e-16	6.440590278388028e-16	1.2346042251229262e-14	1.2346042251229262e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.012009607686156	1.989805222513344e-09	1.1202242619270221e-13	8.408333048000133e-16	7.406819066663782e-13	2.557987551402096e-14	0.0	0.0	0.0	0.0	3.137603706526331e-14	3.137603706526331e-14	1.954580136527072e-13	1.954580136527072e-13	6.541601799470365e-16	6.541601799470365e-16	1.25338127043427e-14	1.25338127043427e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32.01240992794236	2.0208236486867833e-09	1.143315340941624e-13	8.572492646874197e-16	7.479191993326602e-13	2.606831043272488e-14	0.0	0.0	0.0	0.0	3.198240580372162e-14	3.198240580372162e-14	1.9928692797227531e-13	1.9928692797227531e-13	6.664091018356306e-16	6.664091018356306e-16	1.2733378262010722e-14	1.2733378262010722e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33.01281024819856	2.0513139584137363e-09	1.1673406700596086e-13	8.756328181998888e-16	7.552478002118234e-13	2.6581910087173376e-14	0.0	0.0	0.0	0.0	3.2621134333486046e-14	3.2621134333486046e-14	2.032117604859091e-13	2.032117604859091e-13	6.80424052019583e-16	6.80424052019583e-16	1.2944963293370131e-14	1.2944963293370131e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34.01321056845477	2.0813086942073883e-09	1.1923091589992354e-13	8.956946242728005e-16	7.628739335826147e-13	2.7117546224271548e-14	0.0	0.0	0.0	0.0	3.3293481012797533e-14	3.3293481012797533e-14	2.0723364965979199e-13	2.0723364965979199e-13	6.959040127553142e-16	6.959040127553142e-16	1.3169139292273607e-14	1.3169139292273607e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35.01361088871097	2.1108334266642027e-09	1.2182146340949537e-13	9.172447045680456e-16	7.709436475076588e-13	2.7670535243380252e-14	0.0	0.0	0.0	0.0	3.4000688557850716e-14	3.4000688557850716e-14	2.1134914218065618e-13	2.1134914218065618e-13	7.126479293337374e-16	7.126479293337374e-16	1.3407564330347632e-14	1.3407564330347632e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36.014011208967176	2.1399221775680207e-09	1.2450770720099606e-13	9.401744122065073e-16	7.795430055969737e-13	2.8239978754064366e-14	0.0	0.0	0.0	0.0	3.4744540840666835e-14	3.4744540840666835e-14	2.155456303944495e-13	2.155456303944495e-13	7.305366750836187e-16	7.305366750836187e-16	1.3662494591730156e-14	1.3662494591730156e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37.01441152922338	2.168611930704601e-09	1.272887139066802e-13	9.644314668856749e-16	7.887051346528552e-13	2.882554931008493e-14	0.0	0.0	0.0	0.0	3.5527052768960206e-14	3.5527052768960206e-14	2.1981009568433238e-13	2.1981009568433238e-13	7.495080919369749e-16	7.495080919369749e-16	1.3934248372107512e-14	1.3934248372107512e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38.01481184947959	2.1969368791873507e-09	1.301651293804579e-13	9.899992183815657e-16	7.984186798024013e-13	2.9429022561407467e-14	0.0	0.0	0.0	0.0	3.634984523438567e-14	3.634984523438567e-14	2.2413358250443202e-13	2.2413358250443202e-13	7.69536267846585e-16	7.69536267846585e-16	1.422202342766288e-14	1.422202342766288e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39.01521216973579	2.2249225971580703e-09	1.3313844829635798e-13	1.0168821120072342e-15	8.086178049208937e-13	3.0054527137540285e-14	0.0	0.0	0.0	0.0	3.72137751819506e-14	3.72137751819506e-14	2.2850335862551343e-13	2.2850335862551343e-13	7.906170239685459e-16	7.906170239685459e-16	1.4524581319801734e-14	1.4524581319801734e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40.015612489992	2.2525930381664796e-09	1.3620782832868678e-13	1.0450962597211635e-15	8.191814312988525e-13	3.0707096309527084e-14	0.0	0.0	0.0	0.0	3.8118718567879934e-14	3.8118718567879934e-14	2.3290644243606816e-13	2.3290644243606816e-13	8.127585146788096e-16	8.127585146788096e-16	1.484059563594159e-14	1.484059563594159e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0160128102482	2.2799577434751267e-09	1.393711469934343e-13	1.0746635321640393e-15	8.299805102440149e-13	3.139137536956525e-14	0.0	0.0	0.0	0.0	3.9063874425693814e-14	3.9063874425693814e-14	2.3734260320752734e-13	2.3734260320752734e-13	8.35975355101021e-16	8.35975355101021e-16	1.5169715841771e-14	1.5169715841771e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.01641313050441	2.3070346976874366e-09	1.426276599392261e-13	1.1056078881293603e-15	8.409121864308776e-13	3.21096165965648e-14	0.0	0.0	0.0	0.0	4.0046745582826135e-14	4.0046745582826135e-14	2.4182506008975813e-13	2.4182506008975813e-13	8.602849920633651e-16	8.602849920633651e-16	1.5513155363128605e-14	1.5513155363128605e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43.016813450760615	2.333828187068417e-09	1.4597784005506152e-13	1.1379530662099818e-15	8.519285364864434e-13	3.2862673440185915e-14	0.0	0.0	0.0	0.0	4.106482544066451e-14	4.106482544066451e-14	2.463709856605935e-13	2.463709856605935e-13	8.857054426442507e-16	8.857054426442507e-16	1.5872791700692514e-14	1.5872791700692514e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44.01721377101682	2.3603430131906996e-09	1.4941984662810718e-13	1.171721086283746e-15	8.630415752513385e-13	3.365093533728758e-14	0.0	0.0	0.0	0.0	4.2116752289243215e-14	4.2116752289243215e-14	2.510015646259556e-13	2.510015646259556e-13	9.12253847386606e-16	9.12253847386606e-16	1.625087174089506e-14	1.625087174089506e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45.01761409127303	2.386583332246363e-09	1.5294815383224938e-13	1.2069312257740958e-15	8.74309018263483e-13	3.447433516252793e-14	0.0	0.0	0.0	0.0	4.3202220616427005e-14	4.3202220616427005e-14	2.557323053545267e-13	2.557323053545267e-13	9.399455025266365e-16	9.399455025266365e-16	1.6649200769919313e-14	1.6649200769919313e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46.01801441152923	2.412561670661545e-09	1.565601678993516e-13	1.2435992716313346e-15	8.857920736996956e-13	3.533228916508233e-14	0.0	0.0	0.0	0.0	4.432211335937623e-14	4.432211335937623e-14	2.6056576189724943e-13	2.6056576189724943e-13	9.687931715813809e-16	9.687931715813809e-16	1.7068750829757302e-14	1.7068750829757302e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47.01841473178544	2.438298142262237e-09	1.6025164964059491e-13	1.2817369311432838e-15	8.975331685059317e-13	3.622304992552378e-14	0.0	0.0	0.0	0.0	4.5478298048621205e-14	4.5478298048621205e-14	2.6550155981475244e-13	2.6550155981475244e-13	9.988065587872378e-16	9.988065587872378e-16	1.7509724192238522e-14	1.7509724192238522e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.01881505204164	2.463817586701931e-09	1.6401551872895438e-13	1.3213513334804837e-15	9.095331468127597e-13	3.714585788801026e-14	0.0	0.0	0.0	0.0	4.6672881894927984e-14	4.6672881894927984e-14	2.705263722201112e-13	2.705263722201112e-13	1.0299918756594012e-15	1.0299918756594012e-15	1.7971654366555633e-14	1.7971654366555633e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49.01921537229784	2.4891371746009804e-09	1.678477062645238e-13	1.3624445826769418e-15	9.2177215030566e-13	3.8099379673093934e-14	0.0	0.0	0.0	0.0	4.790693132128924e-14	4.790693132128924e-14	2.7562930845897337e-13	2.7562930845897337e-13	1.0623514607164493e-15	1.0623514607164493e-15	1.845311268749409e-14	1.845311268749409e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50.01961569255404	2.514263479391562e-09	1.7174468684025241e-13	1.4050133397457897e-15	9.34220133234703e-13	3.908258914400765e-14	0.0	0.0	0.0	0.0	4.9180998339120166e-14	4.9180998339120166e-14	2.808022031483949e-13	2.808022031483949e-13	1.0958834293886237e-15	1.0958834293886237e-15	1.8952949947367872e-14	1.8952949947367872e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51.02001601281025	2.53919131496132e-09	1.7570245296970045e-13	1.4490484217134517e-15	9.468781439834536e-13	4.009448741999856e-14	0.0	0.0	0.0	0.0	5.049462560224188e-14	5.049462560224188e-14	2.860455432704465e-13	2.860455432704465e-13	1.1305813411862345e-15	1.1305813411862345e-15	1.9470098610291343e-14	1.9470098610291343e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52.02041633306646	2.5639100936019153e-09	1.7971735507669537e-13	1.4945344113909172e-15	9.597672380139656e-13	4.1133310980611144e-14	0.0	0.0	0.0	0.0	5.1845617087014445e-14	5.1845617087014445e-14	2.9136340403051173e-13	2.9136340403051173e-13	1.1664338772113777e-15	1.1664338772113777e-15	2.0003507321473273e-14	2.0003507321473273e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.02081665332266	2.5884093762771503e-09	1.8378447155059566e-13	1.5414492751627562e-15	9.729173405319497e-13	4.2196563739078064e-14	0.0	0.0	0.0	0.0	5.323133159955355e-14	5.323133159955355e-14	2.967648059906298e-13	2.967648059906298e-13	1.2034245245281148e-15	1.2034245245281148e-15	2.0552410980001956e-14	2.0552410980001956e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54.02121697357887	2.612682320200707e-09	1.879002588182661e-13	1.5897639897624366e-15	9.863632227213073e-13	4.328054826333464e-14	0.0	0.0	0.0	0.0	5.464844581885729e-14	5.464844581885729e-14	3.022569929294535e-13	3.022569929294535e-13	1.241531267562621e-15	1.241531267562621e-15	2.111567933654872e-14	2.111567933654872e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55.02161729383508	2.6367267632390564e-09	1.920537798157162e-13	1.6394421758802097e-15	1.0001329071989258e-12	4.4380126551077344e-14	0.0	0.0	0.0	0.0	5.6091329558904674e-14	5.6091329558904674e-14	3.078386022630555e-13	3.078386022630555e-13	1.2807262835494486e-15	1.2807262835494486e-15	2.1691972459688676e-14	2.1691972459688676e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56.02201761409129	2.660539603256253e-09	1.9623385939152417e-13	1.6904397453942204e-15	1.0142408577180958e-12	4.549045894322921e-14	0.0	0.0	0.0	0.0	5.755481736040418e-14	5.755481736040418e-14	3.1350192849412786e-13	3.1350192849412786e-13	1.3209756479501262e-15	1.3209756479501262e-15	2.2280512001617392e-14	2.2280512001617392e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57.02241793434749	2.684114039333536e-09	2.0042874373377725e-13	1.742704561098341e-15	1.0286759713385104e-12	4.6607787489621065e-14	0.0	0.0	0.0	0.0	5.903490304720433e-14	5.903490304720433e-14	3.1923229680667794e-13	3.1923229680667794e-13	1.3622390478176204e-15	1.3622390478176204e-15	2.2880080664747243e-14	2.2880080664747243e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58.022818254603685	2.7074467280662067e-09	2.0462678179575202e-13	1.79617611372816e-15	1.04341243617722e-12	4.772881268069761e-14	0.0	0.0	0.0	0.0	6.052790592124836e-14	6.052790592124836e-14	3.2501335430501965e-13	3.2501335430501965e-13	1.4044695069715028e-15	1.4044695069715028e-15	2.3489654308714876e-14	2.3489654308714876e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59.0232185748599	2.7305336980058156e-09	2.0881842525398366e-13	1.8507852194458997e-15	1.0584271966403952e-12	4.885137729545139e-14	0.0	0.0	0.0	0.0	6.203097065728276e-14	6.203097065728276e-14	3.3083047622725834e-13	3.3083047622725834e-13	1.4476131251703384e-15	1.4476131251703384e-15	2.41084440285003e-14	2.41084440285003e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60.0236188951161	2.7533743310629155e-09	2.1299869815678682e-13	1.9064537415172392e-15	1.0736973906883146e-12	4.9975844338155926e-14	0.0	0.0	0.0	0.0	6.354337556745749e-14	6.354337556745749e-14	3.36674291644302e-13	3.36674291644302e-13	1.4916088340014265e-15	1.4916088340014265e-15	2.473588581678829e-14	2.473588581678829e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61.024019215372306	2.7759774622895764e-09	2.1716794388300013e-13	1.9630943401373905e-15	1.0892227347728314e-12	5.11039226590884e-14	0.0	0.0	0.0	0.0	6.506542198902096e-14	6.506542198902096e-14	3.4254438256191146e-13	3.4254438256191146e-13	1.5363881723928568e-15	1.5363881723928568e-15	2.5371684986962824e-14	2.5371684986962824e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62.024419535628525	2.79835219759889e-09	2.2132543267852622e-13	2.0206102545636237e-15	1.1050052220313013e-12	5.223549782131939e-14	0.0	0.0	0.0	0.0	6.659542406424702e-14	6.659542406424702e-14	3.4843920036272594e-13	3.4843920036272594e-13	1.581875084812355e-15	1.581875084812355e-15	2.601567889056393e-14	2.601567889056393e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63.024819855884715	2.8205122307127476e-09	2.2546517558448637e-13	2.0788951218968973e-15	1.1210458766509816e-12	5.3368412112183776e-14	0.0	0.0	0.0	0.0	6.81298151151995e-14	6.81298151151995e-14	3.543543628224622e-13	3.543543628224622e-13	1.627985745361653e-15	1.627985745361653e-15	2.6666077578142155e-14	2.6666077578142155e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
